9755_0:0036f7	9755_0	XP_007118671.1	PPT2	A0A2Y9FAR5			PPT2
7113_0:00061b	7113_0	XP_047041428.1	124645647				lysosomal thioesterase PPT2 homolog
8245_0:0049f9	8245_0	XP_039973601.1	120784150				lysosomal thioesterase PPT2-A-like
147949_0:0025e3	147949_0	XP_045914122.1	123976214				lysosomal thioesterase PPT2
95912_0:001f24	95912_0	XP_039096161.1	120237075				coiled-coil domain-containing glutamate-rich protein 1
9925_0:000ddc	9925_0	XP_017904575.1	CCER1	A0A452DNZ9			CCER1
1574408_0:004872	1574408_0	XP_043306531.1	122429907				lysosomal thioesterase PPT2 isoform X1
1250792_0:001970	1250792_0	XP_041843905.1	121641686				lysosomal thioesterase PPT2-A-like
2015173_0:00177c	2015173_0	XP_011337240.1	LOC105279278	A0A026WH65			A0A026WH65_OOCBI
27675_0:0040b6	27675_0	XP_037662354.1	119511970				lysosomal thioesterase PPT2-like
73337_0:00018a	73337_0	XP_004417996.1	LOC101404128				coiled-coil domain-containing glutamate-rich protein 1
1250792_0:001b81	1250792_0	XP_041843900.1	121641680				lysosomal thioesterase PPT2-A-like isoform X1
32391_0:003330	32391_0	XP_044597097.1	123273690				lysosomal thioesterase PPT2 homolog isoform X1
111838_0:00491d	111838_0	XP_041490446.1	121435286				lysosomal thioesterase PPT2
89673_0:0016e8	89673_0	XP_035879769.1	LOC114494586	A0A7E6DLA5			LOC114494586
8023_0:000ab7	8023_0	XP_029482271.1	LOC115104959				lysosomal thioesterase PPT2-A-like
7668_0:004dac	7668_0	XP_030853213.1	LOC586868				lysosomal thioesterase PPT2-A isoform X1
378071_0:003a7b	378071_0	XP_048376205.1	125446570				lysosomal thioesterase PPT2 isoform X1
9669_0:002066	9669_0	XP_004748616.1	CCER1	M3Z4T8			CCER1
9598_0:00317a	9598_0	XP_009424259.2	CCER1	A0A6D2WSV1			A0A6D2WSV1_PANTR
8168_0:00112b	8168_0	XP_039653666.1	120557422				uncharacterized protein wu:fb55g09
38626_0:004358	38626_0	XP_020829943.1	PPT2	A0A6P5J994			PPT2
8673_0:00398d	8673_0	XP_026575859.1	PPT2				lysosomal thioesterase PPT2
150288_0:004dcd	150288_0	XP_020794935.1	ppt2b				lysosomal thioesterase PPT2
210409_0:00302d	210409_0	XP_045131006.1	123516052				lysosomal thioesterase PPT2-A-like isoform X1
7266_0:00138b	7266_0	XP_034125318.1	LOC117581945	A0A3B0K1N0			A0A3B0K1N0_DROGU
119488_0:00059e	119488_0	XP_044076494.1	122887386				coiled-coil domain-containing glutamate-rich protein 1
8040_0:00708e	8040_0	XP_038827998.1	120027186				lysosomal thioesterase PPT2-A-like
1041015_0:002c03	1041015_0	XP_016979172.1	LOC108044623	A0A6P4ELZ1			LOC108044623
8078_0:005d69	8078_0	XP_012710283.2	wu:fb55g09				uncharacterized protein wu:fb55g09
32260_0:002c9d	32260_0	XP_043287576.1	122417828				lysosomal thioesterase PPT2 homolog isoform X1
9371_0:000274	9371_0	XP_045145342.1	CCER1				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
7654_0:004a9f	7654_0	XP_041481363.1	121428653				lysosomal thioesterase PPT2-A-like
30640_0:001833	30640_0	XP_047406392.1	124983278				coiled-coil domain-containing glutamate-rich protein 1-like
13686_0:0028cd	13686_0	XP_011157999.1	LOC105194662				lysosomal thioesterase PPT2 homolog
30732_0:003886	30732_0	XP_024114256.1	LOC112136643	A0A3B3CJQ0			A0A3B3CJQ0_ORYME
454923_0:0007e4	454923_0	XP_015127302.1	LOC107048586				lysosomal thioesterase PPT2 homolog
8236_0:002348	8236_0	XP_044215280.1	122987448				lysosomal thioesterase PPT2-A-like
419612_0:0022fe	419612_0	XP_006180839.2	CCER1				coiled-coil domain-containing glutamate-rich protein 1
28743_0:002940	28743_0	XP_015240507.1	wu:fb55g09	A0A3Q2G6V4			A0A3Q2G6V4_CYPVA
127582_0:00327f	127582_0	XP_004384253.1	LOC101346418	A0A2Y9E167			LOC101346418
307959_0:004feb	307959_0	XP_016431609.1	LOC107758400				lysosomal thioesterase PPT2-A-like
265458_0:000d4b	265458_0	XP_031618992.1	LOC116338075				lysosomal thioesterase PPT2 homolog
158456_0:001602	158456_0	XP_029007044.1	LOC114855771	A0A6P7MMG3			LOC114855771
9615_0:0023fd	9615_0	XP_038539015.1	PPT2				lysosomal thioesterase PPT2
84834_0:002097	84834_0	XP_036247204.1	118691885				uncharacterized protein LOC118691885
9365_0:0029b8	9365_0	XP_007527512.1	PPT2	A0A1S3A0M8			PPT2
199890_0:002c7b	199890_0	AEPI010386	AEPI010386	A0A182PTV0			A0A182PTV0_9DIPT
76194_0:000add	76194_0	XP_013133545.1	LOC106099528				lysosomal thioesterase PPT2-A
1676925_0:005095	1676925_0	XP_023658448.1	LOC111839078	A0A3B3SR42			A0A3B3SR42_9TELE
61156_0:004082	61156_0	XP_034380672.1	Ppt2				lysosomal thioesterase PPT2
37003_0:00123d	37003_0	XP_017274952.1	ppt2b	A0A3Q3AM37			A0A3Q3AM37_KRYMA
9694_0:002091	9694_0	XP_042848816.1	102951961				coiled-coil domain-containing glutamate-rich protein 1
7241_0:00330b	7241_0	XP_034668213.1	LOC117901533				lysosomal thioesterase PPT2 homolog
41117_0:002fe1	41117_0	XP_037083060.1	119103579				lysosomal thioesterase PPT2 homolog
8175_0:0017ed	8175_0	XP_030277356.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
89399_0:002131	89399_0	XP_019597714.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
13037_0:000d72	13037_0	DPOGS211831	DPOGS211831				
310915_0:00404c	310915_0	XP_026788775.1	wu:fb55g09				uncharacterized protein wu:fb55g09
77115_0:0047d9	77115_0	XP_038163619.1	119798297				lysosomal thioesterase PPT2-like
9711_0:001c14	9711_0	XP_035967711.1	118548068				coiled-coil domain-containing glutamate-rich protein 1
941984_0:0021c9	941984_0	XP_040901284.1	121186576				lysosomal thioesterase PPT2-A-like
181119_0:003c30	181119_0	XP_014118281.1	PPT2				lysosomal thioesterase PPT2
8032_0:004875	8032_0	XP_029548651.1	LOC115149952	A0A674E1H2			LOC115149952
7725_0:001109	7725_0	XP_039251353.1	120328870				lysosomal thioesterase PPT2-A-like
7395_0:0010d7	7395_0	GAUT010614	GAUT010614	A0A1A9UNT2			A0A1A9UNT2_GLOAU
118141_0:002f96	118141_0	XP_036395435.1	118785017				lysosomal thioesterase PPT2-A-like
36723_0:00125d	36723_0	XP_032196644.1	PPT2				lysosomal thioesterase PPT2 isoform X1
214514_0:001a8c	214514_0	XP_048203980.1	125352738				lysosomal thioesterase PPT2
481459_0:0029d9	481459_0	XP_040045080.1	120826678				lysosomal thioesterase PPT2
37621_0:0019c0	37621_0	XP_014668730.1	LOC106809993				lysosomal thioesterase PPT2-A-like
134920_0:004e49	134920_0	XP_037310007.1	119197628				lysosomal thioesterase PPT2-A-like
90988_0:002adb	90988_0	XP_039537351.1	120485600				lysosomal thioesterase PPT2-like
62324_0:001a40	62324_0	AFUN010451	AFUN010451	A0A182RVZ1			A0A182RVZ1_ANOFN
1230840_0:00357c	1230840_0	XP_007949511.1	PPT2				lysosomal thioesterase PPT2
9606_0:001c7b	9606_0	NP_005146.4	PPT2	A0A1U9X8D2			A0A1U9X8D2_HUMAN
161013_0:00228c	161013_0	XP_034244387.1	LOC117647017	A0A6P8ZAV1			LOC117647017
452646_0:004ff5	452646_0	XP_044092048.1	122897929				lysosomal thioesterase PPT2 isoform X1
1250792_0:000bf1	1250792_0	XP_041837540.1	121637428				uncharacterized protein wu:fb55g09
35658_0:003a76	35658_0	XP_031204264.1	Ppt2				lysosomal thioesterase PPT2 isoform X1
109280_0:004edb	109280_0	XP_019716084.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
35525_0:0014a4	35525_0	XP_032780806.1	LOC116919049				lysosomal thioesterase PPT2-A isoform X1
28743_0:003fc6	28743_0	XP_015250693.1	LOC107097875	A0A3Q2CK40			A0A3Q2CK40_CYPVA
54343_0:000a74	54343_0	XP_032370785.1	wu:fb55g09				uncharacterized protein LOC116688705
175797_0:0027c4	175797_0	XP_046719110.1	124394724				lysosomal thioesterase PPT2-like isoform X1
41447_0:001dcc	41447_0	XP_022602115.1	LOC111222602	A0A3B4TTE9			A0A3B4TTE9_SERDU
1737458_0:002b88	1737458_0	XP_017404094.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
9305_0:00441e	9305_0	XP_031796004.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
9423_0:000816	9423_0	XP_045686391.1	123813443				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
106582_0:0012c4	106582_0	XP_004547438.1	wu:fb55g09	A0A3P9CK97			A0A3P9CK97_9CICH
30207_0:0018de	30207_0	XP_043494829.1	122519460				lysosomal thioesterase PPT2 homolog
75366_0:00344c	75366_0	XP_016138140.1	LOC107593068	A0A672QMU4			LOC107593068
31033_0:00192d	31033_0	XP_011603417.1	LOC101079591				lysosomal thioesterase PPT2-like isoform X1
352472_0:00275f	352472_0	XP_636532.1	ppt2				palmitoyl-protein thioesterase 2
48699_0:0031cc	48699_0	XP_014905497.1	ppt2b	A0A3B3U3N6			A0A3B3U3N6_9TELE
40690_0:004db6	40690_0	XP_034009239.1	LOC117500493				lysosomal thioesterase PPT2-A-like
33562_0:00480c	33562_0	XP_043823633.1	122729030				coiled-coil domain-containing glutamate-rich protein 1
8049_0:00546e	8049_0	XP_030203316.1	ppt2b				lysosomal thioesterase PPT2-A-like
173247_0:000f71	173247_0	XP_029358346.1	LOC115043788	A0A665VEB2			LOC115043788
61156_0:0049aa	61156_0	XP_034343642.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
520822_0:0018ea	520822_0	XP_018051158.1	LOC108689064				lysosomal thioesterase PPT2 homolog
375764_0:000f95	375764_0	XP_029989376.1	LOC115418951	A0A673AP71			LOC115418951
126957_0:002e5f	126957_0	SMAR010518	SMAR010518	T1J9W7			T1J9W7_STRMM
9417_0:0002c9	9417_0	XP_037003879.1	119051303				palmitoyl-protein thioesterase 1-like
9755_0:000fd6	9755_0	XP_007131210.2	CCER1	A0A2Y9FY19			CCER1
222816_0:001fc4	222816_0	XP_012270211.1	LOC105694276				lysosomal thioesterase PPT2 homolog
32473_0:00082c	32473_0	XP_027867930.1	LOC114141548				lysosomal thioesterase PPT2-A-like
400682_0:00061f	400682_0	XP_003383295.1	100640984	A0A1X7VPS6			100640984
8153_0:001be0	8153_0	XP_005923685.2	LOC102307197	A0A3Q2VK50			A0A3Q2VK50_HAPBU
181472_0:000f69	181472_0	XP_029948433.1	wu:fb55g09				protein hunchback-like
41427_0:00122e	41427_0	AATE002165	AATE002165	A0A182IMY8			A0A182IMY8_9DIPT
40932_0:0028f5	40932_0	Rpa10486.t1	Rpa10486.t1				
9555_0:002554	9555_0	XP_003906989.3	CCER1				coiled-coil domain-containing glutamate-rich protein 1
37623_0:003752	37623_0	XP_048777142.1	125681202				lysosomal thioesterase PPT2-A-like
9940_0:0011ad	9940_0	XP_014950073.3	CCER1				coiled-coil domain-containing glutamate-rich protein 1
30732_0:0027ad	30732_0	XP_024154030.1	ppt2b				lysosomal thioesterase PPT2
379532_0:002f6b	379532_0	XP_012509115.1	PPT2	A0A2K6FZQ1			PPT2
9545_0:005247	9545_0	XP_011743026.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
7370_0:002fcc	7370_0	XP_011294977.1	105261442	A0A1I8NJL8			105261442
121845_0:002927	121845_0	XP_017301446.1	LOC103513806	A0A1S4EGV7			LOC103513806
118141_0:0020df	118141_0	XP_036387888.1	118779763				coiled-coil domain-containing glutamate-rich protein 1
55291_0:003885	55291_0	XP_039624687.1	120539052				lysosomal thioesterase PPT2-A-like isoform X1
191870_0:003870	191870_0	XP_044532914.1	123247907				lysosomal thioesterase PPT2
8153_0:000ec9	8153_0	XP_005917847.1	wu:fb55g09	A0A3Q2VMP7			A0A3Q2VMP7_HAPBU
64144_0:0011be	64144_0	XP_026205928.1	wu:fb55g09				uncharacterized protein wu:fb55g09
6565_0:002671	6565_0	XP_022320683.1	LOC111122937				lysosomal thioesterase PPT2-like isoform X2
64459_0:0015cd	64459_0	XP_022116472.1	LOC110994239				lysosomal thioesterase PPT2 homolog
39432_0:000815	39432_0	XP_039323709.1	PPT2	A0A2K6SQG0			PPT2
52670_0:004799	52670_0	XP_013884171.1	LOC106532611	A0A2I4CVY6			LOC106532611
9606_0:002f40	9606_0	NP_689851.1	CCER1	Q8TC90			Coiled-coil domain-containing glutamate-rich protein 1
7962_0:0045b0	7962_0	XP_042567655.1	LOC109046492				coiled-coil domain-containing glutamate-rich protein 1
34773_0:005981	34773_0	XP_041933020.1	121695902				lysosomal thioesterase PPT2 isoform X1
8932_0:003b96	8932_0	XP_013227054.2	PPT2				lysosomal thioesterase PPT2
9483_0:002a72	9483_0	XP_035113068.1	CCER1	F7GY85			CCER1
7918_0:001476	7918_0	XP_006631167.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
5762_0:002e48	5762_0	XP_002671901.1	NAEGRDRAFT_73120	D2VVS0			D2VVS0_NAEGR
126957_0:0008d9	126957_0	SMAR001146	SMAR001146	T1IJS0			T1IJS0_STRMM
47969_0:006361	47969_0	XP_031593363.1	ppt2b	A0A668RKT3			A0A668RKT3_OREAU
43689_0:001a07	43689_0	XP_039886819.1	120732956				lysosomal thioesterase PPT2-A-like
27706_0:000bbd	27706_0	XP_038566667.1	119897155				lysosomal thioesterase PPT2-A-like
299321_0:001b73	299321_0	XP_028834878.1	LOC114789729				lysosomal thioesterase PPT2-like
115081_0:0002ae	115081_0	XP_033333522.1	LOC117224586				lysosomal thioesterase PPT2 homolog
139649_0:005527	139649_0	XP_037959651.1	119689003				lysosomal thioesterase PPT2 homolog
160734_0:00632b	160734_0	XP_042339129.1	121940417				lysosomal thioesterase PPT2-like
30066_0:0023fe	30066_0	XP_041777670.1	121596635	A0A182UPE0			A0A182UPE0_ANOME
91411_0:000402	91411_0	XP_014615115.1	LOC106793039				lysosomal thioesterase PPT2 homolog
89399_0:003fd2	89399_0	XP_019571124.1	PPT2				lysosomal thioesterase PPT2 isoform X1
43346_0:00507e	43346_0	XP_010830369.1	CCER1	A0A6P3GU00			CCER1
42254_0:0008b6	42254_0	XP_012791563.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
43700_0:0015eb	43700_0	XP_020453238.1	ppt2b	A0A3Q3QIS6			A0A3Q3QIS6_MONAL
30538_0:001900	30538_0	XP_006197952.1	CCER1	A0A6I9HX47			CCER1
69004_0:00106c	69004_0	AFAF018016	AFAF018016	A0A182QW16			A0A182QW16_9DIPT
8267_0:002773	8267_0	XP_034455065.1	ppt2b				lysosomal thioesterase PPT2
45351_0:0020fd	45351_0	XP_001623818.3	LOC5502636	A7SX63			A7SX63_NEMVE
7159_0:001395	7159_0	XP_001658534.2	5569445;LOC5569445	A0A1S4EYA3			5569445
27675_0:002ac5	27675_0	XP_037701030.1	119541307				coiled-coil domain-containing glutamate-rich protein 1
8663_0:003817	8663_0	XP_026543399.1	PPT2	A0A6J1VJR5			PPT2
9337_0:0036f4	9337_0	XP_036614637.1	118849775				coiled-coil domain-containing glutamate-rich protein 1
10224_0:0037b3	10224_0	XP_006821301.1	LOC102803818				lysosomal thioesterase PPT2-A-like
38626_0:002d6b	38626_0	XP_020862117.1	CCER1	A0A6P5LUG0			CCER1
30732_0:0037db	30732_0	XP_024114269.2	LOC112136652	A0A3B3CHV9			A0A3B3CHV9_ORYME
299123_0:0024a8	299123_0	XP_021386161.1	LOC110470666				uncharacterized protein LOC110470666
30025_0:00256e	30025_0	XP_017057290.1	LOC108098693	A0A1W4VM03			LOC108098693
59861_0:003c27	59861_0	XP_041758899.2	121586348				lysosomal thioesterase PPT2-A
118797_0:0009e3	118797_0	XP_007472385.1	CCER1	A0A340YLM2			CCER1
1047088_0:003478	1047088_0	XP_038197802.1	119822496				lysosomal thioesterase PPT2
535359_0:0009c1	535359_0	MCIN02498	MCIN02498				
123851_0:001ee1	123851_0	LFUL007906	LFUL007906				
667725_0:000992	667725_0	XP_014159263.1	SARC_02453	A0A0L0G905			A0A0L0G905_9EUKA
7370_0:002fcd	7370_0	XP_011294976.1	101892750	A0A1I8MRZ5			101892750
7888_0:003c59	7888_0	XP_043939139.1	122811391				lysosomal thioesterase PPT2 isoform X1
67593_0:00197b	67593_0	XP_009519125.1	PHYSODRAFT_325016				hypothetical protein
59463_0:000750	59463_0	XP_006084074.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
27675_0:002608	27675_0	XP_037699262.1	119539658				lysosomal thioesterase PPT2 isoform X1
30069_0:0027d1	30069_0	XP_035913304.1	118512662				lysosomal thioesterase PPT2 homolog
441929_0:001de2	441929_0	XP_046485848.1	124220667				lysosomal thioesterase PPT2 homolog isoform X1
80972_0:0035ad	80972_0	XP_023141967.1	LOC111579083	A0A3Q1D1H0			A0A3Q1D1H0_AMPOC
310752_0:0003fb	310752_0	XP_007198730.2	CCER1	A0A384BGA1			CCER1
45779_0:00292e	45779_0	pgl4764.2	pgl4764.2				
7936_0:0004c7	7936_0	XP_035285899.1	118233889				lysosomal thioesterase PPT2-A-like
7955_0:003ce2	7955_0	XP_017214711.1	ppt2a.2;si:ch73-95l15.5	Q7ZVU5			ppt2a.2
9915_0:003fe1	9915_0	XP_019841047.1	PPT2	A0A6P5DT42			PPT2
8364_0:001fa8	8364_0	XP_002934274.1	LOC100487499				uncharacterized protein LOC100487499
93162_0:004b3d	93162_0	XP_027777764.1	Ppt2				lysosomal thioesterase PPT2 isoform X1
8084_0:004e89	8084_0	XP_032405994.1	wu:fb55g09				uncharacterized protein LOC116710843
43179_0:000baf	43179_0	XP_005324487.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
7173_0:001aa7	7173_0	XP_040169540.1	120903929				lysosomal thioesterase PPT2 homolog
8017_0:00145a	8017_0	XP_046189682.1	124018412				uncharacterized protein wu:fb55g09
400727_0:004323	400727_0	XP_025113989.1	LOC112576015				lysosomal thioesterase PPT2-A-like isoform X1
30608_0:0015aa	30608_0	XP_012596549.1	PPT2				lysosomal thioesterase PPT2 isoform X1
32473_0:0033c3	32473_0	XP_027892199.1	ppt2b	A0A3B5MRT0			A0A3B5MRT0_9TELE
210632_0:000a67	210632_0	XP_028248742.1	ppt2	A0A6P7HDU8			ppt2
1218281_0:0009b3	1218281_0	LLUN002484	LLUN002484				
54343_0:00311f	54343_0	XP_032390703.1	ppt2b				lysosomal thioesterase PPT2
8520_0:000b28	8520_0	XP_042305056.1	121921283				lysosomal thioesterase PPT2
30732_0:0036f4	30732_0	XP_036071637.1	LOC112136511				lysosomal thioesterase PPT2-A-like
37032_0:002994	37032_0	XP_029810821.1	CCER1	A0A673TNM8			CCER1
7574_0:0064bc	7574_0	XP_013388652.1	LOC106157522	A0A1S3HRI9			LOC106157522
61622_0:000f1c	61622_0	XP_010376509.1	PPT2				lysosomal thioesterase PPT2 isoform X1
195615_0:00412c	195615_0	XP_035038733.1	ppt2b				lysosomal thioesterase PPT2
47969_0:001c59	47969_0	XP_031587353.1	wu:fb55g09	A0A668VNF8			A0A668VNF8_OREAU
283035_0:002efd	283035_0	XP_031169235.1	LOC116060026				lysosomal thioesterase PPT2-A-like
173247_0:0026b9	173247_0	XP_029370049.1	ppt2b				lysosomal thioesterase PPT2
7962_0:003cc5	7962_0	XP_042632021.1	LOC109085213				lysosomal thioesterase PPT2-A-like
48699_0:001a3b	48699_0	XP_014892399.1	LOC106950214				lysosomal thioesterase PPT2-A-like
1629725_0:000cfa	1629725_0	ACCCC5B81FF1A7353BA6EC61FBFA4E4C	ACCCC5B81FF1A7353BA6EC61FBFA4E4C	A0A0T6B8F2			A0A0T6B8F2_9SCAR
161584_0:00257d	161584_0	XP_037120363.1	119130612				lysosomal thioesterase PPT2
561572_0:0013a2	561572_0	XP_043514808.1	122531170				lysosomal thioesterase PPT2 homolog
9689_0:0015d8	9689_0	XP_042794287.1	122219736				lysosomal thioesterase PPT2
7038_0:0008b7	7038_0	XP_018895655.1	LOC109029595				lysosomal thioesterase PPT2 homolog
61388_0:001440	61388_0	XP_047715227.1	125165859				lysosomal thioesterase PPT2 isoform X1
8019_0:004458	8019_0	XP_020356220.1	ppt2b				lysosomal thioesterase PPT2-A-like
8018_0:003a08	8018_0	XP_035650867.1	118399149				lysosomal thioesterase PPT2-A-like
50390_0:000008	50390_0	XP_028128564.1	LOC114324842	A0A6P7EZ59			LOC114324842
7994_0:0000e3	7994_0	XP_007238869.2	ppt2a.2	A0A3B1K756			A0A3B1K756_ASTMX
9995_0:0032ce	9995_0	XP_046323804.1	124109324				lysosomal thioesterase PPT2 isoform X1
9568_0:002919	9568_0	XP_011844302.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
259920_0:002400	259920_0	XP_048462218.1	125485101				uncharacterized protein wu:fb55g09
224129_0:0020ed	224129_0	XP_018334371.1	LOC108743334	A0A1W4XE11			LOC108743334
310915_0:001ffa	310915_0	XP_034163317.1	ppt2b	A0A5N5NDN7			A0A5N5NDN7_PANHP
7897_0:003941	7897_0	XP_006007241.1	PPT2	H3A273			PPT2
181472_0:002c84	181472_0	XP_029959489.1	LOC115397366	A0A672G3V6			LOC115397366
6850_0:002005	6850_0	XP_013777902.1	LOC106462515				lysosomal thioesterase PPT2-like isoform X1
80966_0:001f41	80966_0	XP_022054849.1	LOC110954572	A0A3Q1ESN9			A0A3Q1ESN9_9TELE
10089_0:0043ea	10089_0	XP_021041987.2	Ppt2	A0A6P5R9N2			Ppt2
106582_0:004ec7	106582_0	XP_004549044.1	ppt2b	A0A3P9DMG3			A0A3P9DMG3_9CICH
33562_0:003dcf	33562_0	XP_043858212.1	122754157				lysosomal thioesterase PPT2
7394_0:002add	7394_0	GMOY010585	GMOY010585				
35570_0:002a9a	35570_0	XP_013113695.1	106091649	A0A1I8PK54			106091649
118797_0:002727	118797_0	XP_007459582.1	PPT2	A0A340XHL5			PPT2
7994_0:0051fd	7994_0	XP_007229660.1	wu:fb55g09				uncharacterized protein LOC103047804
37032_0:001c7c	37032_0	XP_029799224.1	PPT2	A0A673TQB6			PPT2
8023_0:008cb4	8023_0	XP_029510971.1	LOC115125593				lysosomal thioesterase PPT2-A-like
1250792_0:001b37	1250792_0	XP_041843908.1	121641687				lysosomal thioesterase PPT2-A-like isoform X2
48193_0:001379	48193_0	XP_047439673.1	125007116				coiled-coil domain-containing glutamate-rich protein 1
87175_0:001f2f	87175_0	XP_030812626.1	LOC115908286				uncharacterized protein LOC115908286
79684_0:0029c9	79684_0	XP_005358184.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
143291_0:002344	143291_0	XP_039738884.1	120618888				lysosomal thioesterase PPT2
7168_0:002460	7168_0	ADIR004992	ADIR004992	A0A182NBG4			A0A182NBG4_9DIPT
8208_0:003267	8208_0	XP_010778932.1	LOC104953660	A0A6I9NRK2			LOC104953660
482537_0:003d39	482537_0	XP_008586408.1	PPT2				lysosomal thioesterase PPT2
7260_0:000c27	7260_0	XP_023033908.1	Dwil\\GK21057	B4N7B1			Dwil\\GK21057
1868482_0:003eeb	1868482_0	XP_021573604.1	LOC103271308	A0A3Q0EBV1			LOC103271308
121225_0:000962	121225_0	PHUM164350	PHUM164350				
8017_0:007f70	8017_0	XP_046183355.1	124013176				lysosomal thioesterase PPT2-A-like
88501_0:001487	88501_0	Lalb_05664	Lalb_05664				
34773_0:002e01	34773_0	XP_041963464.1	121720977				lysosomal thioesterase PPT2-like isoform X1
76717_0:004d7d	76717_0	XP_032706341.1	LOC116862989				lysosomal thioesterase PPT2 isoform X1
160734_0:000417	160734_0	XP_042351755.1	121949950				uncharacterized protein wu:fb55g09
89399_0:004f33	89399_0	XP_019577834.1	LOC109442022				palmitoyl-protein thioesterase 1-like
194408_0:0051a0	194408_0	XP_029441762.1	PPT2				lysosomal thioesterase PPT2 isoform X1
218467_0:0059d0	218467_0	XP_023213013.1	LOC111615809				lysosomal thioesterase PPT2-A-like
29053_0:00051e	29053_0	XP_014212801.1	LOC106642504				lysosomal thioesterase PPT2 homolog
1608482_0:00204b	1608482_0	XP_040347187.1	121040641				coiled-coil domain-containing glutamate-rich protein 1
125945_0:002b39	125945_0	XP_016963178.1	LOC108033371				lysosomal thioesterase PPT2 homolog
7116_0:000fcb	7116_0	XP_045515689.1	123708821				lysosomal thioesterase PPT2 homolog
7574_0:000513	7574_0	XP_013420255.1	LOC106180726	A0A1S3KC95			LOC106180726
34816_0:0021e9	34816_0	XP_035517838.1	118328287				coiled-coil domain-containing glutamate-rich protein 1
9716_0:0042e8	9716_0	XP_045722582.1	123837593				lysosomal thioesterase PPT2 isoform X1
143302_0:0042e0	143302_0	XP_004695218.1	PPT2				lysosomal thioesterase PPT2 isoform X1
60711_0:002158	60711_0	XP_007971204.1	PPT2				lysosomal thioesterase PPT2 isoform X1
158441_0:00273d	158441_0	XP_021951444.1	LOC110848516	A0A226EGB4			A0A226EGB4_FOLCA
9261_0:003afe	9261_0	XP_038624264.1	119946859				lysosomal thioesterase PPT2
1737458_0:00093f	1737458_0	XP_017378253.1	PPT2				lysosomal thioesterase PPT2 isoform X1
30522_0:001208	30522_0	XP_027399454.1	CCER1	A0A4W2DNQ5			CCER1
189513_0:000291	189513_0	XP_044742708.1	123305145				lysosomal thioesterase PPT2 homolog
7091_0:00066d	7091_0	XP_021205609.1	LOC101739036				lysosomal thioesterase PPT2 homolog isoform X1
143302_0:000941	143302_0	XP_012590594.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
34884_0:0022a4	34884_0	XP_025738321.1	CCER1	A0A3Q7PU90			CCER1
535359_0:0013d2	535359_0	MCIN05075	MCIN05075				
307959_0:009caa	307959_0	XP_016397279.1	LOC107730851	A0A673KPZ2			LOC107730851
8090_0:002897	8090_0	XP_004073825.1	ppt2	A0A3B3HAS9			ppt2
205130_0:000ce3	205130_0	XP_026161585.1	wu:fb55g09	A0A3Q3KVJ4			A0A3Q3KVJ4_9TELE
390379_0:000802	390379_0	XP_034020779.1	wu:fb55g09				uncharacterized protein wu:fb55g09
139456_0:003da8	139456_0	XP_047495057.1	125043138				lysosomal thioesterase PPT2-A-like isoform X1
10041_0:002e31	10041_0	XP_037065120.1	114691774				lysosomal thioesterase PPT2-like
36100_0:001912	36100_0	XP_046562079.1	124271057				lysosomal thioesterase PPT2-A-like isoform X1
8005_0:004963	8005_0	XP_026871030.2	wu:fb55g09				uncharacterized protein wu:fb55g09
8255_0:003fb6	8255_0	XP_019960517.1	LOC109640781				lysosomal thioesterase PPT2-like
8240_0:003fa1	8240_0	XP_042290714.1	121912570				lysosomal thioesterase PPT2
8524_0:000e1c	8524_0	XP_034963015.1	PPT2				lysosomal thioesterase PPT2
208333_0:00474f	208333_0	XP_047202562.1	124856291				coiled-coil domain-containing glutamate-rich protein 1
8240_0:000a75	8240_0	XP_042261785.1	121893790				T-box protein H15
461836_0:00211c	461836_0	XP_013754675.1	AMSG_09292	A0A0L0DMF7			A0A0L0DMF7_THETB
303518_0:004ae4	303518_0	XP_013770827.1	LOC102213351				lysosomal thioesterase PPT2-like
43700_0:002e30	43700_0	XP_020466835.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
5763_0:00213e	5763_0	XP_044560354.1	FDP41_005635	A0A6A5BMW1			A0A6A5BMW1_NAEFO
52670_0:0022aa	52670_0	XP_013868554.1	ppt2	A0A2I4BLD4			ppt2
52239_0:00379d	52239_0	XP_033957940.1	LOC117460552				lysosomal thioesterase PPT2-like
